scale,timestamp,add_ms,update_ms,delete_ms,add_cpu,update_cpu,delete_cpu,add_mem,update_mem,delete_mem
75,1764308056068,43.0000,26.0000,3.0000,123.70,123.70,118.40,64.47,63.89,63.72
75,1764308056191,41.0000,16.0000,3.0000,118.40,118.40,116.30,61.20,59.20,57.91
75,1764308056332,70.0000,10.0000,3.0000,125.00,125.00,138.80,63.95,63.27,62.66
75,1764308056443,41.0000,24.0000,1.0000,138.80,138.80,131.00,59.78,59.19,59.52
75,1764308056563,42.0000,1.0000,1.0000,131.80,131.80,131.80,58.94,58.23,56.59
75,1764308056659,45.0000,27.0000,2.0000,124.70,124.70,124.70,58.77,58.13,57.52
75,1764308056782,42.0000,35.0000,1.0000,121.20,121.20,121.20,63.73,62.67,62.02
75,1764308056914,42.0000,26.0000,1.0000,124.30,124.30,124.30,61.75,57.77,58.06
75,1764308057037,42.0000,16.0000,2.0000,118.20,118.20,118.20,57.53,56.95,63.63
75,1764308057151,42.0000,11.0000,1.0000,112.30,112.30,112.30,62.64,64.00,63.31
75,1764308057257,41.0000,17.0000,3.0000,108.10,113.30,113.30,60.95,60.33,60.73
75,1764308057368,41.0000,24.0000,1.0000,113.30,113.70,113.70,60.36,59.72,60.14
75,1764308057486,41.0000,10.0000,1.0000,113.70,109.30,109.30,56.89,57.25,55.64
75,1764308057588,40.0000,11.0000,1.0000,109.30,109.30,105.70,56.30,63.22,61.61
75,1764308057694,42.0000,10.0000,1.0000,105.10,105.10,105.10,60.20,60.48,59.83
75,1764308057796,42.0000,15.0000,2.0000,113.10,113.10,113.10,57.39,55.56,64.33
75,1764308057908,42.0000,21.0000,3.0000,111.40,111.40,111.40,62.22,62.58,61.05
75,1764308058023,40.0000,6.0000,1.0000,127.30,127.30,127.30,61.45,60.84,60.22
75,1764308058122,43.0000,9.0000,2.0000,127.30,119.60,119.60,60.42,59.84,60.31
75,1764308058221,42.0000,8.0000,1.0000,119.60,119.60,110.10,58.81,57.52,58.89
75,1764308058319,41.0000,0.0000,1.0000,110.10,110.10,110.10,58.64,57.92,57.22
75,1764308058408,41.0000,2.0000,1.0000,108.50,108.50,108.50,55.77,71.47,71.86
75,1764308058505,42.0000,12.0000,2.0000,106.30,102.30,102.30,71.42,64.83,63.34
75,1764308058608,41.0000,15.0000,2.0000,102.30,107.60,107.60,62.73,63.14,62.69
75,1764308058717,43.0000,32.0000,2.0000,107.60,116.00,116.00,61.64,60.98,60.45
75,1764308058847,43.0000,18.0000,3.0000,116.00,112.90,112.00,58.16,55.75,64.20
75,1764308058967,43.0000,17.0000,2.0000,112.00,112.00,116.60,64.03,63.44,62.80
75,1764308059078,41.0000,26.0000,1.0000,116.60,116.60,111.10,62.16,61.42,61.89
75,1764308059200,42.0000,2.0000,2.0000,111.10,111.10,111.10,60.63,59.91,59.33
75,1764308059294,42.0000,5.0000,1.0000,106.80,106.80,106.80,57.86,57.42,56.70
75,1764308059391,42.0000,30.0000,2.0000,105.90,106.20,106.20,55.56,66.61,62.30
75,1764308059521,42.0000,30.0000,2.0000,100.00,100.00,100.00,87.27,86.67,86.13
75,1764308059635,37.0000,24.0000,2.0000,90.20,91.40,91.40,81.19,81.48,81.03
75,1764308059747,37.0000,27.0000,2.0000,91.40,89.10,89.10,79.52,79.94,79.45
75,1764308059863,36.0000,2.0000,1.0000,89.10,89.10,77.50,76.16,75.38,75.72
75,1764308059951,37.0000,17.0000,2.0000,77.50,77.50,77.50,73.63,70.86,59.70
75,1764308060062,43.0000,12.0000,2.0000,94.80,94.80,94.80,63.13,62.58,56.03
75,1764308060156,37.0000,34.0000,2.0000,105.30,105.30,105.30,73.44,62.28,59.19
75,1764308060279,37.0000,9.0000,1.0000,106.30,106.30,106.30,73.02,72.00,64.55
75,1764308060377,38.0000,30.0000,1.0000,106.30,105.90,105.90,63.19,61.14,60.55
75,1764308060491,37.0000,12.0000,2.0000,105.90,89.20,88.50,60.03,59.30,58.64
75,1764308060590,38.0000,19.0000,2.0000,88.50,88.50,80.90,64.92,63.31,63.67
75,1764308060701,36.0000,23.0000,1.0000,80.90,80.90,80.90,61.98,61.22,61.34
75,1764308060809,36.0000,18.0000,1.0000,85.80,85.80,85.80,59.00,59.08,59.36
100,1764308060912,36.0000,17.0000,1.0000,77.40,77.40,77.40,58.70,57.14,57.45
100,1764308061015,37.0000,4.0000,2.0000,78.40,79.70,79.70,57.38,56.61,69.00
100,1764308061111,37.0000,24.0000,2.0000,79.70,74.00,73.20,67.86,63.67,64.05
100,1764308061222,37.0000,19.0000,2.0000,73.20,73.20,69.50,62.61,62.02,62.44
100,1764308061329,36.0000,2.0000,2.0000,69.50,69.50,69.50,60.86,61.09,59.47
100,1764308061416,38.0000,7.0000,2.0000,69.80,69.80,69.80,60.02,59.30,71.23
100,1764308061514,37.0000,5.0000,2.0000,69.80,62.80,62.80,69.48,68.75,66.92
100,1764308061604,36.0000,30.0000,1.0000,62.70,74.60,74.40,66.20,65.77,67.09
100,1764308061719,36.0000,23.0000,2.0000,74.40,74.40,85.80,63.66,62.64,63.08
100,1764308061830,36.0000,43.0000,3.0000,86.70,129.90,128.90,54.95,54.63,63.63
100,1764308062023,61.0000,36.0000,4.0000,160.30,158.80,158.80,58.52,64.55,57.42
100,1764308062156,40.0000,2.0000,2.0000,146.20,146.20,146.20,59.70,59.97,55.98
100,1764308062249,38.0000,27.0000,2.0000,146.20,117.40,117.40,66.70,62.42,60.53
100,1764308062365,37.0000,24.0000,2.0000,117.40,99.10,99.10,66.44,65.66,65.05
100,1764308062483,36.0000,8.0000,1.0000,99.10,99.10,91.30,59.48,58.75,58.02
100,1764308062577,38.0000,20.0000,1.0000,81.20,81.20,81.20,58.14,57.47,56.73
100,1764308062679,36.0000,26.0000,2.0000,86.80,86.80,86.80,56.42,56.20,63.25
100,1764308062794,36.0000,10.0000,1.0000,86.70,86.70,86.70,61.67,59.91,57.03
100,1764308062894,40.0000,4.0000,1.0000,86.70,113.70,113.70,62.70,58.25,62.33
100,1764308062996,38.0000,23.0000,3.0000,113.70,105.90,105.90,61.95,61.38,58.20
100,1764308063107,37.0000,14.0000,1.0000,105.90,105.90,97.40,61.28,62.48,59.28
100,1764308063205,36.0000,29.0000,1.0000,93.30,93.30,93.30,57.81,61.63,60.84
100,1764308063321,37.0000,20.0000,3.0000,86.40,86.40,86.40,59.86,63.88,63.61
100,1764308063428,36.0000,29.0000,1.0000,86.00,86.00,86.00,56.55,75.11,73.39
100,1764308063544,36.0000,16.0000,1.0000,78.60,78.60,78.60,71.52,70.92,70.25
100,1764308063647,37.0000,25.0000,2.0000,78.60,73.90,73.90,68.67,66.78,66.20
100,1764308063760,37.0000,2.0000,2.0000,73.90,74.00,75.30,64.64,64.86,64.27
100,1764308063847,37.0000,25.0000,6.0000,75.30,108.30,106.50,63.64,32.44,55.27
100,1764308064123,143.0000,12.0000,1.0000,169.90,181.70,210.90,61.94,61.81,59.86
100,1764308064232,39.0000,30.0000,1.0000,210.90,210.90,206.60,60.94,59.64,56.67
100,1764308064356,43.0000,23.0000,2.0000,206.60,206.60,201.10,61.47,60.03,64.28
100,1764308064481,45.0000,32.0000,2.0000,200.40,190.30,189.90,62.95,81.59,77.95
100,1764308064615,38.0000,25.0000,1.0000,189.90,191.40,193.10,70.16,62.42,60.30
100,1764308064730,38.0000,8.0000,2.0000,193.10,193.10,193.10,59.53,57.05,64.17
100,1764308064826,38.0000,11.0000,2.0000,176.40,176.40,176.40,65.42,64.72,63.09
100,1764308064961,74.0000,16.0000,4.0000,157.90,157.90,157.90,61.14,65.16,59.02
100,1764308065084,47.0000,10.0000,2.0000,188.80,188.80,188.80,56.70,63.64,64.09
100,1764308065183,37.0000,7.0000,2.0000,162.40,162.40,162.40,59.98,59.31,56.55
100,1764308065279,39.0000,4.0000,2.0000,162.40,143.70,143.70,61.27,61.00,61.48
100,1764308065364,36.0000,8.0000,1.0000,143.70,143.70,143.70,60.75,60.22,60.42
100,1764308065452,36.0000,13.0000,1.0000,112.70,112.70,112.70,58.77,59.27,58.59
